WorkspaceId,UserName,BundleId,IpAddress,ComputerName,State,RunningMode,Region,LastConnectionTime,DaysSinceLastLogin
ws-dfq75y9kx,ayadav,wsb-6m4xgd4tz,10.135.73.49,VDICHWY-P4GAS5C,STOPPED,AUTO_STOP,us-east-1,2022-09-19 15:23:25.765000-04:00,160
ws-jccmh5688,Bchevalier,wsb-7v01w2s1n,10.113.36.90,EC2AMAZ-RAVF6HR,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 13:28:08.852000-05:00,1
ws-718n57zf6,ncecil,wsb-1dtmwzl2v,10.113.38.211,EC2AMAZ-S03GOAO,STOPPED,AUTO_STOP,us-east-1,2023-02-21 16:22:59.043000-05:00,5
ws-0k2yhl240,dcuellar2,wsb-6m4xgd4tz,10.135.79.168,VDICHWY-HT4UC3F,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:41.748000-05:00,0
ws-4f84rm9z3,clennon,wsb-83j5dqqlr,10.113.37.29,EC2AMAZ-D3SSNNQ,STOPPED,AUTO_STOP,us-east-1,2022-10-04 19:03:58.566000-04:00,145
ws-5lh0mhxz8,dvaldiviez,wsb-6m4xgd4tz,10.135.67.230,VDICHWY-A101F6T,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-wc9wj6g0j,mramirez21,wsb-6m4xgd4tz,10.135.64.158,VDICHWY-235E7J7,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-fk06qn8kn,ttate3,wsb-6m4xgd4tz,10.135.67.216,VDICHWY-RI6CTFK,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:58:40.380000-05:00,0
ws-36l06lp4c,mmarin2,wsb-6m4xgd4tz,10.135.75.4,VDICHWY-27VQB5A,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 17:48:34.173000-05:00,2
ws-2tyqw6ds8,shooks1,wsb-1dtmwzl2v,10.113.37.64,EC2AMAZ-HGJJUQL,AVAILABLE,ALWAYS_ON,us-east-1,2022-06-27 18:46:49.721000-04:00,244
ws-9dmd9hq90,ibeltran,wsb-6m4xgd4tz,10.135.67.196,VDICHWY-7E473BF,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-23 20:49:46.081000-05:00,3
ws-7d26hk04b,jkarabaic,wsb-6m4xgd4tz,10.135.76.64,VDICHWY-O750E27,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-9gv27yhj0,athomas43,wsb-6m4xgd4tz,10.135.79.224,VDICHWY-D6908VA,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 23:48:55.999000-05:00,0
ws-f4k121284,arose14,wsb-6m4xgd4tz,10.135.74.97,VDICHWY-03MLRA1,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 20:16:53.779000-05:00,1
ws-gyz0hcnxb,drice11,wsb-6m4xgd4tz,10.135.74.39,VDICHWY-KJCPNFC,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 22:28:05.508000-05:00,2
ws-2p9g7b4my,wleger,wsb-38t9g96rj,10.135.65.201,VDICHWY-9NR24H7,AVAILABLE,ALWAYS_ON,us-east-1,2023-01-29 00:04:18.243000-05:00,29
ws-00lyqqj6m,kashline,wsb-6m4xgd4tz,10.135.70.177,VDICHWY-GEPV1R1,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:03.263000-05:00,0
ws-2ll3w9rs1,mv,wsb-6r88hkpq3,10.113.25.97,A-1REAMFCQ0EPOO,AVAILABLE,ALWAYS_ON,us-east-1,2022-11-09 12:17:04.618000-05:00,109
ws-89134n2xc,lpuckett1,wsb-6m4xgd4tz,10.135.68.250,VDICHWY-9UJLD49,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 18:32:22.634000-05:00,2
ws-j8hncv67h,ldeal,wsb-6m4xgd4tz,10.135.68.181,VDICHWY-UINH2VA,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 03:37:24.017000-05:00,2
ws-d3fsgsdxp,sdaley,wsb-6m4xgd4tz,10.135.67.1,VDICHWY-6LLTS2D,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-33j82ryw8,dmiller41,wsb-6m4xgd4tz,10.135.65.38,VDICHWY-PN9ISFF,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-cd4ppl418,hlutton,wsb-6m4xgd4tz,10.135.66.128,VDICHWY-H1UO9QK,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:54:31.161000-05:00,0
ws-bc3qdlt7r,kchaney1,wsb-6m4xgd4tz,10.135.74.182,VDICHWY-8JOQIVF,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-94ff5gfr0,ereed2,wsb-6m4xgd4tz,10.135.71.98,VDICHWY-SRN3D54,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-xpsw8b6s9,mdupoux,wsb-6m4xgd4tz,10.135.65.193,VDICHWY-TBK7SOB,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:41:33.377000-05:00,0
ws-h1k6c7n1x,jcoley,wsb-6m4xgd4tz,10.135.76.88,VDICHWY-VFHAV95,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-g2g8yyzrv,agamez1,wsb-7v01w2s1n,10.113.38.214,EC2AMAZ-TMRUN22,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:18.460000-05:00,0
ws-fs07d84q8,mbradshaw,wsb-6m4xgd4tz,10.135.66.198,VDICHWY-BH60AR4,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:56:27.381000-05:00,0
ws-4hdmjcw74,mpenolio,wsb-6m4xgd4tz,10.135.76.72,VDICHWY-N44032G,AVAILABLE,ALWAYS_ON,us-east-1,2023-01-24 11:57:57.908000-05:00,33
ws-7k0hf9f14,shaptonsta,wsb-6m4xgd4tz,10.135.66.250,VDICHWY-TK87JO2,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-1nl577fts,cmoser4,wsb-6m4xgd4tz,10.135.64.232,VDICHWY-QSCTG4V,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:58.529000-05:00,0
ws-v9wqw9v2s,swashingt9,wsb-6m4xgd4tz,10.135.76.180,VDICHWY-D7BFKB7,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 23:58:37.949000-05:00,0
ws-70p0hdbmh,vheritage,wsb-6m4xgd4tz,10.135.64.103,VDICHWY-IKSVQ6Q,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 13:14:01.081000-05:00,2
ws-whph297z6,rkoch1,wsb-6m4xgd4tz,10.135.77.131,VDICHWY-INBB4D6,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:58:53.635000-05:00,0
ws-dd615k34g,skretlow,wsb-6m4xgd4tz,10.135.65.120,VDICHWY-LT0I5NE,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 16:32:08.374000-05:00,1
ws-45gk5zbpy,aknowles,wsb-6m4xgd4tz,10.135.68.205,VDICHWY-1JSJJVQ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 17:45:33.196000-05:00,1
ws-jwt98rq6l,lramirez8,wsb-6m4xgd4tz,10.135.75.64,VDICHWY-UM1R5V7,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:08.467000-05:00,0
ws-90xfkddqg,jsutton4,wsb-6m4xgd4tz,10.135.69.53,VDICHWY-09T1ONV,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-k0br01wm4,efollis,wsb-6m4xgd4tz,10.135.75.89,VDICHWY-HS7L54A,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 21:18:22.919000-05:00,2
ws-bxn3dmp9l,khathaway,wsb-6m4xgd4tz,10.135.66.5,VDICHWY-3M0KG0L,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 23:17:37.571000-05:00,0
ws-h8wh2cdfh,cnowell,wsb-6m4xgd4tz,10.135.68.255,VDICHWY-I78NPN8,AVAILABLE,ALWAYS_ON,us-east-1,2022-11-08 20:15:33.154000-05:00,110
ws-67g49fmx9,aweaver5,wsb-83j5dqqlr,10.113.24.215,EC2AMAZ-JQC4KVD,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-5zvd7fhmr,ebeekman,wsb-6m4xgd4tz,10.135.66.252,VDICHWY-BJUCCTM,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 18:56:52.095000-05:00,0
ws-crwl7vbhy,dshivankar,wsb-dqxtkgx0n,10.113.46.171,EC2AMAZ-4A2D3OD,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-6l0zjb58x,toneill,wsb-83j5dqqlr,10.113.38.230,EC2AMAZ-62IARS1,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-f724x02jm,rwright2,wsb-809t6bmvb,10.113.39.214,WSAMZN-QJI1PNIK,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-7ydk9dxl5,crobinso20,wsb-6m4xgd4tz,10.135.72.139,VDICHWY-4AJLKP1,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 22:37:44.263000-05:00,2
ws-5ngw8xffs,amcnamara,wsb-6m4xgd4tz,10.135.66.17,VDICHWY-JDK89SQ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-19 03:36:35.067000-05:00,8
ws-7fyxh7xcc,dball2,wsb-6m4xgd4tz,10.135.78.32,VDICHWY-QR4GQQE,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 19:29:21.039000-05:00,1
ws-773m0r415,zsolis,wsb-6m4xgd4tz,10.135.79.36,VDICHWY-5624QTT,STOPPED,AUTO_STOP,us-east-1,2022-09-20 14:03:38.586000-04:00,159
ws-9qkl3tsj1,lmosby,wsb-6m4xgd4tz,10.135.71.9,VDICHWY-5G72377,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 18:47:10.929000-05:00,1
ws-dqz154y8k,mgil,wsb-6m4xgd4tz,10.135.67.218,VDICHWY-KA88HRQ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 18:27:09.594000-05:00,1
ws-wlvx74xls,sdaley,wsb-1yh370x91,10.113.46.21,A-2J736DBRQR13K,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-wtfrr8yq7,asharma3,wsb-58c9s34pz,10.113.39.26,WSAMZN-7G2TINRC,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-7x3b2mp08,jwilson73,wsb-6m4xgd4tz,10.135.70.61,VDICHWY-BULITUC,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:58:42.794000-05:00,0
ws-dbpmbwfl9,jmuniyasam,wsb-dqxtkgx0n,10.113.43.245,EC2AMAZ-48I1NGD,AVAILABLE,AUTO_STOP,us-east-1,2023-02-27 08:56:54.632000-05:00,0
ws-f7hrw81tl,cbedenko,wsb-6m4xgd4tz,10.135.78.87,VDICHWY-KQ21P8M,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:53.814000-05:00,0
ws-jnlc1fn23,amandevill,wsb-1dtmwzl2v,10.113.37.11,EC2AMAZ-7E1M6V0,AVAILABLE,ALWAYS_ON,us-east-1,2022-12-14 07:15:28.676000-05:00,75
ws-c6rc1hgvz,jdonnan,wsb-83j5dqqlr,10.113.39.249,EC2AMAZ-2FV8TL7,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-jhwhccqb1,lzobel,wsb-6m4xgd4tz,10.135.79.232,VDICHWY-SA4OQ4H,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 17:46:37.436000-05:00,1
ws-4fjgz78qf,eanaya,wsb-6m4xgd4tz,10.135.77.99,VDICHWY-H9VP2GP,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 20:28:01.332000-05:00,1
ws-kcbxwx2ff,jsmith28,wsb-6m4xgd4tz,10.135.77.90,VDICHWY-3S7UT2N,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 16:52:41.403000-05:00,2
ws-5r2zp9fxn,ssoares,wsb-dqxtkgx0n,10.113.36.93,EC2AMAZ-OQ0NJP7,STOPPED,AUTO_STOP,us-east-1,2023-02-24 15:22:24.408000-05:00,2
ws-k35zbjnxv,ksombra,wsb-6m4xgd4tz,10.135.77.126,VDICHWY-00AHQU2,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 17:55:56.006000-05:00,0
ws-3mpzqzq2y,sherrera1,wsb-6m4xgd4tz,10.135.77.161,VDICHWY-K8K040R,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-4jc4gjn9y,afrazier2,wsb-6m4xgd4tz,10.135.72.50,VDICHWY-428QN9U,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-vtd63ljn3,kpekarik,wsb-6m4xgd4tz,10.135.73.106,VDICHWY-MHR2TQ4,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:59:25.823000-05:00,0
ws-9ll3pzlq2,thaganburt,wsb-6m4xgd4tz,10.135.67.238,VDICHWY-6OPNATH,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 23:04:14.618000-05:00,0
ws-4d0t5rf0p,ddeleoz,wsb-6m4xgd4tz,10.135.79.165,VDICHWY-AESPDKR,AVAILABLE,ALWAYS_ON,us-east-1,2023-01-24 17:17:21.459000-05:00,33
ws-2hlhh8qgg,hcolley,wsb-6m4xgd4tz,10.135.72.36,VDICHWY-7E6BHMS,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:29:18.679000-05:00,0
ws-vr81x0tlh,charris27,wsb-6m4xgd4tz,10.135.75.15,VDICHWY-3DI05C8,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 08:09:14.118000-05:00,2
ws-wmmzmhy33,mrugg,wsb-6m4xgd4tz,10.135.76.38,VDICHWY-6R4S817,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:58:41.153000-05:00,0
ws-9kq5pxj3t,cgonzales1,wsb-6m4xgd4tz,10.135.64.81,VDICHWY-155EJUN,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:59:05.777000-05:00,0
ws-1z80qjjl8,gchavez5,wsb-6m4xgd4tz,10.135.64.173,VDICHWY-FK7M7CC,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:36:58.182000-05:00,0
ws-2tb1cd6g0,lwebster2,wsb-6m4xgd4tz,10.135.71.243,VDICHWY-KL5011K,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 12:52:59.021000-05:00,0
ws-w4ynm4tkf,krubio,wsb-6m4xgd4tz,10.135.78.28,VDICHWY-V227LVG,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 22:41:28.287000-05:00,1
ws-xcd8b02x1,sscarcello,wsb-6m4xgd4tz,10.135.73.19,VDICHWY-9QK4LTM,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:56:09.763000-05:00,0
ws-0kzzsbx67,bmaestas,wsb-6m4xgd4tz,10.135.70.43,VDICHWY-R14NPDR,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 20:48:34.058000-05:00,1
ws-j14c54m0m,klagrone,wsb-6m4xgd4tz,10.135.74.8,VDICHWY-56HBKCN,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 02:58:04.208000-05:00,1
ws-cdxn488v5,uwalters,wsb-6m4xgd4tz,10.135.64.141,VDICHWY-DVNKRAF,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:23:44.687000-05:00,0
ws-jgny9g5k3,arogers13,wsb-6m4xgd4tz,10.135.71.112,VDICHWY-UDH3MBF,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:29:02.042000-05:00,0
ws-0bpngf49d,phammond,wsb-6m4xgd4tz,10.135.79.138,VDICHWY-J39O2NO,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-23 22:58:46.471000-05:00,3
ws-1yw1tyb35,tzingale,wsb-6m4xgd4tz,10.135.71.183,VDICHWY-1M81AEM,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-j5y8t80vw,cperezdors,wsb-6m4xgd4tz,10.135.75.144,VDICHWY-D37L2NN,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:27:50.457000-05:00,0
ws-jsjvqgtbj,arosenzwei,wsb-83j5dqqlr,10.113.36.161,EC2AMAZ-AQ1Q7S8,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-9b7f662lb,kmillar,wsb-6m4xgd4tz,10.135.67.9,VDICHWY-406QMHM,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-dqt9s6bn4,bmorrison5,wsb-6m4xgd4tz,10.135.64.242,VDICHWY-MN63F2I,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-20 17:49:51.806000-05:00,6
ws-6s6tp43v9,mkluss,wsb-dqxtkgx0n,10.113.38.62,EC2AMAZ-VCNL5BE,AVAILABLE,ALWAYS_ON,us-east-1,2023-01-02 10:21:08.372000-05:00,55
ws-5240b98z9,fmarin,wsb-6m4xgd4tz,10.135.67.142,VDICHWY-NO4I36A,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-h8fk2ckkh,amarks2,wsb-6m4xgd4tz,10.135.70.54,VDICHWY-5B6M856,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:55:39.073000-05:00,0
ws-8xs9wxlkg,ypowell,wsb-6m4xgd4tz,10.135.68.44,VDICHWY-UK9E749,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-dd1txm7hf,oorrben,wsb-6m4xgd4tz,10.135.75.23,VDICHWY-BPHTD9E,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:23.157000-05:00,0
ws-fhh3hgsyx,kfoster7,wsb-6m4xgd4tz,10.135.74.226,VDICHWY-27AQ40N,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:59:48.557000-05:00,0
ws-h30y36h7w,asandiford,wsb-6m4xgd4tz,10.135.77.209,VDICHWY-V4AMAOC,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 19:33:38.832000-05:00,0
ws-b501n2nww,jvinci,wsb-6m4xgd4tz,10.135.64.186,VDICHWY-PUTF26L,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:29:40.293000-05:00,0
ws-3jb56rjxx,awu,wsb-83j5dqqlr,10.113.37.2,EC2AMAZ-57LID43,AVAILABLE,ALWAYS_ON,us-east-1,2022-12-02 15:34:41.663000-05:00,86
ws-k41dys6f8,rsanchez12,wsb-6m4xgd4tz,10.135.71.217,VDICHWY-D4MUIKU,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 18:19:42.423000-05:00,0
ws-9lj5pzfyv,wmousa,wsb-7v01w2s1n,10.113.43.98,EC2AMAZ-G71DAPP,STOPPED,AUTO_STOP,us-east-1,2021-11-07 19:05:52.118000-05:00,476
ws-49jzj0qp8,jwillia127,wsb-6m4xgd4tz,10.135.67.37,VDICHWY-13942QP,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:58:58.836000-05:00,0
ws-w06ngt3z0,ksexton,wsb-6m4xgd4tz,10.135.70.85,VDICHWY-1LI3BDC,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:58:31.110000-05:00,0
ws-dlc0sjpj2,aurbalejo,wsb-6m4xgd4tz,10.135.66.69,VDICHWY-VHVI623,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 02:17:25.197000-05:00,0
ws-5cqcsbzl1,mbailey1,wsb-6m4xgd4tz,10.135.77.14,VDICHWY-3GOSR2P,AVAILABLE,ALWAYS_ON,us-east-1,2023-01-24 23:42:11.696000-05:00,33
ws-ds3fj10db,lguldensch,wsb-1dtmwzl2v,10.113.39.175,EC2AMAZ-NFDAF2B,AVAILABLE,ALWAYS_ON,us-east-1,2023-01-08 22:41:43.756000-05:00,49
ws-6kg5m61wv,sbrassell1,wsb-6m4xgd4tz,10.135.71.170,VDICHWY-I81S7BS,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-g8slht2bp,emartine20,wsb-6m4xgd4tz,10.135.64.189,VDICHWY-0JVQ4SJ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:58:24.271000-05:00,0
ws-x683ghg07,kbaker4,wsb-6m4xgd4tz,10.135.65.186,VDICHWY-LS6N3PT,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-3z35g97yj,jwilliams12,wsb-6m4xgd4tz,10.135.74.37,VDICHWY-9I2VKUB,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 17:34:05.201000-05:00,1
ws-gkvqmk29c,vmanohar,wsb-df2dr6khq,10.113.25.203,EC2AMAZ-R0D2GHT,STOPPED,AUTO_STOP,us-east-1,2023-02-23 16:17:41.382000-05:00,3
ws-3v2stlt6m,azhang,wsb-dqxtkgx0n,10.113.41.107,EC2AMAZ-AB7929P,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-3h8n25lxh,ssponholz,wsb-6m4xgd4tz,10.135.76.176,VDICHWY-KCBE19R,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 19:47:47.743000-05:00,0
ws-hw6cvh335,sgrantham,wsb-6m4xgd4tz,10.135.69.245,VDICHWY-FMLHBL7,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-65f1kc6x7,rterrell,wsb-6m4xgd4tz,10.135.69.18,VDICHWY-QE9T6KL,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:58:34.932000-05:00,0
ws-8ncp9213d,jwhite20,wsb-6m4xgd4tz,10.135.71.100,VDICHWY-FO1KCTL,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:59:11.500000-05:00,0
ws-40ch82gqh,siverson,wsb-6m4xgd4tz,10.135.76.205,VDICHWY-J2A0H5V,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:56:28.536000-05:00,0
ws-vqvzssjtf,lbarrera1,wsb-6m4xgd4tz,10.135.73.230,VDICHWY-FR73QED,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:48.590000-05:00,0
ws-wcx6vqhhf,kgonzales2,wsb-6m4xgd4tz,10.135.78.237,VDICHWY-CKEEOCN,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 22:26:56.469000-05:00,2
ws-j96l1j22w,kworkman,wsb-6m4xgd4tz,10.135.68.67,VDICHWY-1KP77LD,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-18 20:50:26.136000-05:00,8
ws-32p3l114s,bvelasquez,wsb-38t9g96rj,10.135.76.75,VDICHWY-1TCVMJ4,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-23 22:34:13.076000-05:00,3
ws-h712nk472,tpryor4,wsb-6m4xgd4tz,10.135.77.32,VDICHWY-2V3UKKJ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 13:46:56.326000-05:00,1
ws-gf8hc0l3t,amccarthy4,wsb-6m4xgd4tz,10.135.74.49,VDICHWY-AH8CE55,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:58:26.854000-05:00,0
ws-k14hrbbmk,kperson2,wsb-6m4xgd4tz,10.135.67.30,VDICHWY-5VPMBJ3,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-c1b3ct9rp,tyadav,wsb-dqxtkgx0n,10.113.25.7,EC2AMAZ-PC37NC7,AVAILABLE,AUTO_STOP,us-east-1,2023-02-27 08:56:08.061000-05:00,0
ws-2h635llcb,dmayo3,wsb-6m4xgd4tz,10.135.70.63,VDICHWY-HD5U0PD,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-23 22:57:39.257000-05:00,3
ws-gzwpx33m8,spaul,wsb-7v01w2s1n,10.113.36.239,EC2AMAZ-UKH7BD1,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 14:26:51.970000-05:00,1
ws-bxthqb6n6,elopez2,wsb-6m4xgd4tz,10.135.77.71,VDICHWY-ESVTCJT,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-22 19:27:51.443000-05:00,4
ws-0gh708zh1,fcaballer1,wsb-6m4xgd4tz,10.135.78.187,VDICHWY-PEBO6M2,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 15:46:18.957000-05:00,0
ws-6zdphm6p6,cmash,wsb-6m4xgd4tz,10.135.71.104,VDICHWY-37BUFJC,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:49.752000-05:00,0
ws-c7zm84zm0,aguerrier,wsb-6m4xgd4tz,10.135.73.72,VDICHWY-DIKUH1D,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:37.244000-05:00,0
ws-drxx3m4h3,alutz,wsb-6m4xgd4tz,10.135.67.150,VDICHWY-CFJJGGO,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 19:46:11.794000-05:00,0
ws-0smj8lpkh,eedgerly,wsb-6m4xgd4tz,10.135.67.31,VDICHWY-6QN5J03,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 14:12:02.791000-05:00,1
ws-4dtz9n950,vparker3,wsb-6m4xgd4tz,10.135.66.47,VDICHWY-AQ4OI9L,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:31:48.521000-05:00,0
ws-3qtpgmvnx,jfiguero12,wsb-6m4xgd4tz,10.135.70.228,VDICHWY-I42AJL5,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-b920z654k,tvandenbos,wsb-6m4xgd4tz,10.135.77.123,VDICHWY-GJ05Q0D,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 18:48:01.566000-05:00,0
ws-v03f6klw7,kcruse,wsb-6m4xgd4tz,10.135.78.30,VDICHWY-8B370Q6,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:58:57.665000-05:00,0
ws-286l99b35,krambhai,wsb-6m4xgd4tz,10.135.70.124,VDICHWY-QBN9LCB,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:56:12.964000-05:00,0
ws-7nyq4z33x,lburham,wsb-6m4xgd4tz,10.135.64.174,VDICHWY-HH75559,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 23:03:11.391000-05:00,2
ws-4q1k6gbt1,eaguilar4,wsb-6m4xgd4tz,10.135.75.20,VDICHWY-J6FJ2QT,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 16:02:06.151000-05:00,0
ws-gfzbjtv54,ahamilton9,wsb-6m4xgd4tz,10.135.79.148,VDICHWY-NA7Q83C,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:57:16.357000-05:00,0
ws-j8s9btkzl,tpinheiro,wsb-6m4xgd4tz,10.135.74.54,VDICHWY-J8SIT6R,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:58:52.009000-05:00,0
ws-cq2ryy3lx,pnelson1,wsb-6m4xgd4tz,10.135.67.26,VDICHWY-BKUOGE6,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:56:48.887000-05:00,0
ws-6rjs48gwv,lspalding,wsb-1dtmwzl2v,10.113.36.148,EC2AMAZ-N9U5PN8,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:56:03.116000-05:00,0
ws-7q6spcl9m,wsimone,wsb-6m4xgd4tz,10.135.73.221,VDICHWY-K05I57V,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-2hbx49x9v,tborbon,wsb-6m4xgd4tz,10.135.75.235,VDICHWY-BHVIC21,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:45:48.722000-05:00,0
